"Name","State","Notes","User","Tags","Created","Runtime","Sweep","accuracy_eval_samples","backend","batch_size","best_epoch","best_val_loss","checkpoint_loaded","checkpoint_path","cpu","cuda_available","cuda_version","dataset_start_date","directional_accuracy","forecast_horizon","gpu_compute_capability","gpu_device_index","gpu_graphics_clock_mhz_max","gpu_graphics_clock_mhz_mean","gpu_graphics_clock_mhz_min","gpu_memory_clock_mhz_max","gpu_memory_clock_mhz_mean","gpu_memory_clock_mhz_min","gpu_memory_total_mb_max","gpu_memory_total_mb_mean","gpu_memory_total_mb_min","gpu_memory_used_mb_max","gpu_memory_used_mb_mean","gpu_memory_used_mb_min","gpu_memory_utilization_percent_max","gpu_memory_utilization_percent_mean","gpu_memory_utilization_percent_min","gpu_name","gpu_power_watts_max","gpu_power_watts_mean","gpu_power_watts_min","gpu_telemetry_sample_count","gpu_temperature_c_max","gpu_temperature_c_mean","gpu_temperature_c_min","gpu_total_memory_gb","gpu_utilization_percent_max","gpu_utilization_percent_mean","gpu_utilization_percent_min","latency_max_ms","latency_mean_ms","latency_median_ms","latency_min_ms","latency_p95_ms","latency_p99_ms","lookback_window","mae","mape","model","os","parameter_count","peak_memory_allocated_mb","peak_memory_reserved_mb","precision","python","repeat_index","rmse","run_id","system_ram_gb","throughput_samples_per_sec","ticker_count","tickers","torch_version","trained_epochs","training_history_path"
"informer-pytorch-fp16-bs1-rep2","finished","-","","","2026-05-29T14:26:46.000Z","3","","12937","pytorch","1","2","5.218360109281392","true","checkpoints\informer_lb252_h21_in5_e30_2a00fcb3a7.pt","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","true","12.6","2015-01-01","0.4294990723562152","21","8.9","0","210","210","210","405","405","405","8188","8188","8188","538.84765625","538.84765625","538.84765625","6","6","6","NVIDIA GeForce RTX 4070 Laptop GPU","4.226","4.226","4.226","4","44","44","44","7.996","10","10","10","3.882200006046333","1.6054709999298211","1.4603500021621585","1.0040000051958486","2.331210009288043","3.177022995660085","252","0.10749659687280656","27.270099639892575","informer","Windows-11-10.0.26200-SP0","79745","64.40283203125","86","fp16","3.12.10","2","0.6030736565589905","20260529-193609_tiny_time_mixer-informer_fp32-fp16_bs1-8-32","15.288","684.7673492788882","25","[""AAPL"",""MSFT"",""NVDA"",""AMD"",""META"",""GOOGL"",""AMZN"",""SPY"",""QQQ"",""DIA"",""IWM"",""JPM"",""GS"",""BAC"",""XOM"",""CVX"",""SMH"",""TSM"",""VIXY"",""^NSEI"",""RELIANCE.NS"",""TCS.NS"",""INFY.NS"",""CQQQ"",""FXI""]","2.12.0+cu126","30","checkpoints\informer_lb252_h21_in5_e30_2a00fcb3a7.history.json"
"informer-pytorch-fp16-bs8-rep0","finished","-","","","2026-05-29T14:27:18.000Z","3","","12937","pytorch","8","2","5.218360109281392","true","checkpoints\informer_lb252_h21_in5_e30_2a00fcb3a7.pt","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","true","12.6","2015-01-01","0.4294990723562152","21","8.9","0","285","228.75","210","405","405","405","8188","8188","8188","540.84765625","540.84765625","540.84765625","44","34.25","5","NVIDIA GeForce RTX 4070 Laptop GPU","2.675","2.18525","2.022","4","44","44","44","7.996","73","22.75","6","11.510700001963414","1.7458299999998417","1.6439000028185546","1.25639999168925","2.6870749992667697","3.5411009972449805","252","0.10749658942222597","27.270248413085938","informer","Windows-11-10.0.26200-SP0","79745","64.419921875","88","fp16","3.12.10","0","0.6030735969543457","20260529-193609_tiny_time_mixer-informer_fp32-fp16_bs1-8-32","15.288","4866.476054677031","25","[""AAPL"",""MSFT"",""NVDA"",""AMD"",""META"",""GOOGL"",""AMZN"",""SPY"",""QQQ"",""DIA"",""IWM"",""JPM"",""GS"",""BAC"",""XOM"",""CVX"",""SMH"",""TSM"",""VIXY"",""^NSEI"",""RELIANCE.NS"",""TCS.NS"",""INFY.NS"",""CQQQ"",""FXI""]","2.12.0+cu126","30","checkpoints\informer_lb252_h21_in5_e30_2a00fcb3a7.history.json"
"informer-pytorch-fp16-bs8-rep1","finished","-","","","2026-05-29T14:27:46.000Z","3","","12937","pytorch","8","2","5.218360109281392","true","checkpoints\informer_lb252_h21_in5_e30_2a00fcb3a7.pt","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","true","12.6","2015-01-01","0.4294990723562152","21","8.9","0","210","210","210","405","405","405","8188","8188","8188","540.84765625","540.84765625","540.84765625","8","8","8","NVIDIA GeForce RTX 4070 Laptop GPU","3.984","3.984","3.984","4","44","44","44","7.996","17","17","17","3.5079000081168488","1.7486330003885089","1.6739999991841614","1.0393999982625246","2.54868999691098","3.4297890040033967","252","0.10749658942222597","27.26995277404785","informer","Windows-11-10.0.26200-SP0","79745","64.419921875","88","fp16","3.12.10","1","0.6030736565589905","20260529-193609_tiny_time_mixer-informer_fp32-fp16_bs1-8-32","15.288","4778.972523237079","25","[""AAPL"",""MSFT"",""NVDA"",""AMD"",""META"",""GOOGL"",""AMZN"",""SPY"",""QQQ"",""DIA"",""IWM"",""JPM"",""GS"",""BAC"",""XOM"",""CVX"",""SMH"",""TSM"",""VIXY"",""^NSEI"",""RELIANCE.NS"",""TCS.NS"",""INFY.NS"",""CQQQ"",""FXI""]","2.12.0+cu126","30","checkpoints\informer_lb252_h21_in5_e30_2a00fcb3a7.history.json"
"informer-pytorch-fp16-bs8-rep2","finished","-","","","2026-05-29T14:28:14.000Z","4","","12937","pytorch","8","2","5.218360109281392","true","checkpoints\informer_lb252_h21_in5_e30_2a00fcb3a7.pt","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","true","12.6","2015-01-01","0.4294990723562152","21","8.9","0","210","210","210","405","405","405","8188","8188","8188","540.84765625","540.84765625","540.84765625","8","2","0","NVIDIA GeForce RTX 4070 Laptop GPU","2.764","2.0935","1.87","4","44","44","44","7.996","64","22","8","5.733300000429153","1.8266869999933988","1.694900005531963","1.3846000074408948","2.619060003780759","4.177613996726003","252","0.10749656707048416","27.26980781555176","informer","Windows-11-10.0.26200-SP0","79745","64.419921875","88","fp16","3.12.10","2","0.6030736565589905","20260529-193609_tiny_time_mixer-informer_fp32-fp16_bs1-8-32","15.288","4720.0424649766355","25","[""AAPL"",""MSFT"",""NVDA"",""AMD"",""META"",""GOOGL"",""AMZN"",""SPY"",""QQQ"",""DIA"",""IWM"",""JPM"",""GS"",""BAC"",""XOM"",""CVX"",""SMH"",""TSM"",""VIXY"",""^NSEI"",""RELIANCE.NS"",""TCS.NS"",""INFY.NS"",""CQQQ"",""FXI""]","2.12.0+cu126","30","checkpoints\informer_lb252_h21_in5_e30_2a00fcb3a7.history.json"
"informer-pytorch-fp16-bs32-rep0","finished","-","","","2026-05-29T14:28:45.000Z","2","","12937","pytorch","32","2","5.218360109281392","true","checkpoints\informer_lb252_h21_in5_e30_2a00fcb3a7.pt","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","true","12.6","2015-01-01","0.4294990723562152","21","8.9","0","210","210","210","405","405","405","8188","8188","8188","542.84765625","542.84765625","542.84765625","3","3","3","NVIDIA GeForce RTX 4070 Laptop GPU","3.904","3.904","3.904","5","44","44","44","7.996","16","16","16","5.3054000018164515","2.24823100012145","1.5867000111029483","0.893999997060746","4.5949050021590665","4.875541998917472","252","0.10749656707048416","27.26966094970703","informer","Windows-11-10.0.26200-SP0","79745","64.4775390625","90","fp16","3.12.10","0","0.6030736565589905","20260529-193609_tiny_time_mixer-informer_fp32-fp16_bs1-8-32","15.288","20167.64339577721","25","[""AAPL"",""MSFT"",""NVDA"",""AMD"",""META"",""GOOGL"",""AMZN"",""SPY"",""QQQ"",""DIA"",""IWM"",""JPM"",""GS"",""BAC"",""XOM"",""CVX"",""SMH"",""TSM"",""VIXY"",""^NSEI"",""RELIANCE.NS"",""TCS.NS"",""INFY.NS"",""CQQQ"",""FXI""]","2.12.0+cu126","30","checkpoints\informer_lb252_h21_in5_e30_2a00fcb3a7.history.json"
"informer-pytorch-fp16-bs32-rep1","finished","-","","","2026-05-29T14:29:14.000Z","3","","12937","pytorch","32","2","5.218360109281392","true","checkpoints\informer_lb252_h21_in5_e30_2a00fcb3a7.pt","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","true","12.6","2015-01-01","0.4294990723562152","21","8.9","0","210","210","210","405","405","405","8188","8188","8188","542.84765625","542.84765625","542.84765625","14","14","14","NVIDIA GeForce RTX 4070 Laptop GPU","4.107","4.107","4.107","5","44","44","44","7.996","10","10","10","6.506800011266023","2.341570998542011","1.3601500031654723","0.8718000026419759","4.245050001190975","4.75449999430567","252","0.10749656707048416","27.26966094970703","informer","Windows-11-10.0.26200-SP0","79745","64.4775390625","90","fp16","3.12.10","1","0.6030736565589905","20260529-193609_tiny_time_mixer-informer_fp32-fp16_bs1-8-32","15.288","23526.816840441505","25","[""AAPL"",""MSFT"",""NVDA"",""AMD"",""META"",""GOOGL"",""AMZN"",""SPY"",""QQQ"",""DIA"",""IWM"",""JPM"",""GS"",""BAC"",""XOM"",""CVX"",""SMH"",""TSM"",""VIXY"",""^NSEI"",""RELIANCE.NS"",""TCS.NS"",""INFY.NS"",""CQQQ"",""FXI""]","2.12.0+cu126","30","checkpoints\informer_lb252_h21_in5_e30_2a00fcb3a7.history.json"
"informer-pytorch-fp16-bs32-rep2","finished","-","","","2026-05-29T14:29:41.000Z","3","","12937","pytorch","32","2","5.218360109281392","true","checkpoints\informer_lb252_h21_in5_e30_2a00fcb3a7.pt","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","true","12.6","2015-01-01","0.4294990723562152","21","8.9","0","210","210","210","405","405","405","8188","8188","8188","542.84765625","542.84765625","542.84765625","20","20","20","NVIDIA GeForce RTX 4070 Laptop GPU","3.948","3.948","3.948","4","44","44","44","7.996","24","24","24","6.580999994184822","1.8298690000665376","1.0230499974568374","0.8559999987483025","4.496009991999017","4.992247998015963","252","0.10749656707048416","27.26980781555176","informer","Windows-11-10.0.26200-SP0","79745","64.4775390625","90","fp16","3.12.10","2","0.6030736565589905","20260529-193609_tiny_time_mixer-informer_fp32-fp16_bs1-8-32","15.288","31279.01869854614","25","[""AAPL"",""MSFT"",""NVDA"",""AMD"",""META"",""GOOGL"",""AMZN"",""SPY"",""QQQ"",""DIA"",""IWM"",""JPM"",""GS"",""BAC"",""XOM"",""CVX"",""SMH"",""TSM"",""VIXY"",""^NSEI"",""RELIANCE.NS"",""TCS.NS"",""INFY.NS"",""CQQQ"",""FXI""]","2.12.0+cu126","30","checkpoints\informer_lb252_h21_in5_e30_2a00fcb3a7.history.json"
"lstm-pytorch-fp32-bs1-rep0","finished","-","","","2026-05-29T14:36:22.000Z","2","","12937","pytorch","1","27","4.049888080009391","false","checkpoints\lstm_lb252_h21_in5_e30_2a00fcb3a7.pt","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","true","12.6","2015-01-01","0.49203772418058134","21","8.9","0","1980","1980","1980","8001","8001","8001","8188","8188","8188","628.84765625","628.84765625","628.84765625","0","0","0","NVIDIA GeForce RTX 4070 Laptop GPU","20.587","20.587","20.587","2","53","53","53","7.996","6","6","6","1.662100010435097","0.6473169998207595","0.6060499945306219","0.5027000006521121","0.8722300066438037","0.993553005246216","252","0.07811282575130463","22.28194236755371","lstm","Windows-11-10.0.26200-SP0","51521","369.36181640625","442","fp32","3.12.10","0","0.5411666035652161","20260529-200426_lstm-transformer_fp32-fp16_bs1-8-32","15.288","1650.0288903962246","25","[""AAPL"",""MSFT"",""NVDA"",""AMD"",""META"",""GOOGL"",""AMZN"",""SPY"",""QQQ"",""DIA"",""IWM"",""JPM"",""GS"",""BAC"",""XOM"",""CVX"",""SMH"",""TSM"",""VIXY"",""^NSEI"",""RELIANCE.NS"",""TCS.NS"",""INFY.NS"",""CQQQ"",""FXI""]","2.12.0+cu126","30","checkpoints\lstm_lb252_h21_in5_e30_2a00fcb3a7.history.json"
"lstm-pytorch-fp32-bs1-rep1","finished","-","","","2026-05-29T14:36:53.000Z","3","","12937","pytorch","1","27","4.049888080009391","true","checkpoints\lstm_lb252_h21_in5_e30_2a00fcb3a7.pt","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","true","12.6","2015-01-01","0.49203772418058134","21","8.9","0","210","210","210","405","405","405","8188","8188","8188","532.84765625","532.84765625","532.84765625","0","0","0","NVIDIA GeForce RTX 4070 Laptop GPU","4.403","4.403","4.403","5","48","48","48","7.996","0","0","0","3.955099993618205","2.390999998897314","2.022949993261136","1.8420999986119568","3.5659999957715627","3.922430004167836","252","0.07811284810304642","22.282148361206055","lstm","Windows-11-10.0.26200-SP0","51521","361.28955078125","372","fp32","3.12.10","1","0.5411666035652161","20260529-200426_lstm-transformer_fp32-fp16_bs1-8-32","15.288","494.327592541193","25","[""AAPL"",""MSFT"",""NVDA"",""AMD"",""META"",""GOOGL"",""AMZN"",""SPY"",""QQQ"",""DIA"",""IWM"",""JPM"",""GS"",""BAC"",""XOM"",""CVX"",""SMH"",""TSM"",""VIXY"",""^NSEI"",""RELIANCE.NS"",""TCS.NS"",""INFY.NS"",""CQQQ"",""FXI""]","2.12.0+cu126","30","checkpoints\lstm_lb252_h21_in5_e30_2a00fcb3a7.history.json"
"lstm-pytorch-fp32-bs1-rep2","finished","-","","","2026-05-29T14:37:20.000Z","3","","12937","pytorch","1","27","4.049888080009391","true","checkpoints\lstm_lb252_h21_in5_e30_2a00fcb3a7.pt","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","true","12.6","2015-01-01","0.49203772418058134","21","8.9","0","255","217.5","210","405","405","405","8188","8188","8188","532.84765625","532.84765625","532.84765625","5","0.8333333333333334","0","NVIDIA GeForce RTX 4070 Laptop GPU","4.454","3.019833333333333","2.733","6","46","46","46","7.996","85","14.166666666666666","0","3.9424999995389953","2.526835000171559","2.485699995304458","0.4855000006500632","3.5204000007070135","3.9325999961874913","252","0.07811283320188522","22.282047271728516","lstm","Windows-11-10.0.26200-SP0","51521","361.28955078125","372","fp32","3.12.10","2","0.5411666035652161","20260529-200426_lstm-transformer_fp32-fp16_bs1-8-32","15.288","402.30116341031584","25","[""AAPL"",""MSFT"",""NVDA"",""AMD"",""META"",""GOOGL"",""AMZN"",""SPY"",""QQQ"",""DIA"",""IWM"",""JPM"",""GS"",""BAC"",""XOM"",""CVX"",""SMH"",""TSM"",""VIXY"",""^NSEI"",""RELIANCE.NS"",""TCS.NS"",""INFY.NS"",""CQQQ"",""FXI""]","2.12.0+cu126","30","checkpoints\lstm_lb252_h21_in5_e30_2a00fcb3a7.history.json"
"lstm-pytorch-fp32-bs8-rep0","finished","-","","","2026-05-29T14:37:46.000Z","3","","12937","pytorch","8","27","4.049888080009391","true","checkpoints\lstm_lb252_h21_in5_e30_2a00fcb3a7.pt","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","true","12.6","2015-01-01","0.49203772418058134","21","8.9","0","210","210","210","405","405","405","8188","8188","8188","536.84765625","536.84765625","536.84765625","8","6.666666666666667","0","NVIDIA GeForce RTX 4070 Laptop GPU","4.839","4.268166666666667","4.154","6","45","45","45","7.996","51","42.5","0","4.4276999979047105","2.53894599940395","2.3554000072181225","2.140299999155104","3.327045007608831","4.031600992748283","252","0.07811284810304642","22.282148361206055","lstm","Windows-11-10.0.26200-SP0","51521","361.3232421875","376","fp32","3.12.10","0","0.5411666035652161","20260529-200426_lstm-transformer_fp32-fp16_bs1-8-32","15.288","3396.4506986006636","25","[""AAPL"",""MSFT"",""NVDA"",""AMD"",""META"",""GOOGL"",""AMZN"",""SPY"",""QQQ"",""DIA"",""IWM"",""JPM"",""GS"",""BAC"",""XOM"",""CVX"",""SMH"",""TSM"",""VIXY"",""^NSEI"",""RELIANCE.NS"",""TCS.NS"",""INFY.NS"",""CQQQ"",""FXI""]","2.12.0+cu126","30","checkpoints\lstm_lb252_h21_in5_e30_2a00fcb3a7.history.json"
"lstm-pytorch-fp32-bs8-rep1","finished","-","","","2026-05-29T14:38:15.000Z","4","","12937","pytorch","8","27","4.049888080009391","true","checkpoints\lstm_lb252_h21_in5_e30_2a00fcb3a7.pt","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","true","12.6","2015-01-01","0.49203772418058134","21","8.9","0","210","210","210","405","405","405","8188","8188","8188","536.84765625","536.84765625","536.84765625","5","5","5","NVIDIA GeForce RTX 4070 Laptop GPU","4.066","4.066","4.066","6","45","45","45","7.996","3","3","3","4.066699999384582","2.578470998996636","2.7479999989736825","0.5773000011686236","3.467229989473708","3.992845998873236","252","0.07811286300420761","22.28235244750977","lstm","Windows-11-10.0.26200-SP0","51521","361.3232421875","376","fp32","3.12.10","1","0.5411666035652161","20260529-200426_lstm-transformer_fp32-fp16_bs1-8-32","15.288","2911.208152470096","25","[""AAPL"",""MSFT"",""NVDA"",""AMD"",""META"",""GOOGL"",""AMZN"",""SPY"",""QQQ"",""DIA"",""IWM"",""JPM"",""GS"",""BAC"",""XOM"",""CVX"",""SMH"",""TSM"",""VIXY"",""^NSEI"",""RELIANCE.NS"",""TCS.NS"",""INFY.NS"",""CQQQ"",""FXI""]","2.12.0+cu126","30","checkpoints\lstm_lb252_h21_in5_e30_2a00fcb3a7.history.json"
"lstm-pytorch-fp32-bs8-rep2","finished","-","","","2026-05-29T14:38:43.000Z","2","","12937","pytorch","8","27","4.049888080009391","true","checkpoints\lstm_lb252_h21_in5_e30_2a00fcb3a7.pt","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","true","12.6","2015-01-01","0.49203772418058134","21","8.9","0","210","210","210","405","405","405","8188","8188","8188","536.84765625","536.84765625","536.84765625","9","9","9","NVIDIA GeForce RTX 4070 Laptop GPU","4.03","4.03","4.03","5","44","44","44","7.996","17","17","17","6.2501999927917495","2.50411199987866","1.9057500030612573","1.7521999980090186","4.038985005900029","5.60036400042009","252","0.07811285555362701","22.28225326538086","lstm","Windows-11-10.0.26200-SP0","51521","361.3232421875","376","fp32","3.12.10","2","0.5411666035652161","20260529-200426_lstm-transformer_fp32-fp16_bs1-8-32","15.288","4197.822372897487","25","[""AAPL"",""MSFT"",""NVDA"",""AMD"",""META"",""GOOGL"",""AMZN"",""SPY"",""QQQ"",""DIA"",""IWM"",""JPM"",""GS"",""BAC"",""XOM"",""CVX"",""SMH"",""TSM"",""VIXY"",""^NSEI"",""RELIANCE.NS"",""TCS.NS"",""INFY.NS"",""CQQQ"",""FXI""]","2.12.0+cu126","30","checkpoints\lstm_lb252_h21_in5_e30_2a00fcb3a7.history.json"
"lstm-pytorch-fp32-bs32-rep0","finished","-","","","2026-05-29T14:39:08.000Z","3","","12937","pytorch","32","27","4.049888080009391","true","checkpoints\lstm_lb252_h21_in5_e30_2a00fcb3a7.pt","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","true","12.6","2015-01-01","0.49203772418058134","21","8.9","0","360","270","210","405","405","405","8188","8188","8188","574.84765625","574.84765625","574.84765625","5","3.2","2","NVIDIA GeForce RTX 4070 Laptop GPU","4.831","3.928","3.326","5","44","44","44","7.996","73","29.2","0","4.226400007610209","2.4822449999919627","2.165800004149787","1.986700008274056","3.3845399957499462","3.919203002296856","252","0.07811285555362701","22.28225326538086","lstm","Windows-11-10.0.26200-SP0","51521","361.9267578125","398","fp32","3.12.10","0","0.5411666035652161","20260529-200426_lstm-transformer_fp32-fp16_bs1-8-32","15.288","14775.140797251044","25","[""AAPL"",""MSFT"",""NVDA"",""AMD"",""META"",""GOOGL"",""AMZN"",""SPY"",""QQQ"",""DIA"",""IWM"",""JPM"",""GS"",""BAC"",""XOM"",""CVX"",""SMH"",""TSM"",""VIXY"",""^NSEI"",""RELIANCE.NS"",""TCS.NS"",""INFY.NS"",""CQQQ"",""FXI""]","2.12.0+cu126","30","checkpoints\lstm_lb252_h21_in5_e30_2a00fcb3a7.history.json"
"lstm-pytorch-fp32-bs32-rep1","finished","-","","","2026-05-29T14:39:40.000Z","5","","12937","pytorch","32","27","4.049888080009391","true","checkpoints\lstm_lb252_h21_in5_e30_2a00fcb3a7.pt","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","true","12.6","2015-01-01","0.49203772418058134","21","8.9","0","210","210","210","405","405","405","8188","8188","8188","574.84765625","574.84765625","574.84765625","5","5","5","NVIDIA GeForce RTX 4070 Laptop GPU","3.642","3.642","3.642","6","44","44","44","7.996","1","1","1","5.66709999111481","2.519240999245085","2.024399997026194","1.8623999931151047","3.7412249919725578","4.215165999485187","252","0.07811286300420761","22.28235244750977","lstm","Windows-11-10.0.26200-SP0","51521","361.9267578125","398","fp32","3.12.10","1","0.5411666035652161","20260529-200426_lstm-transformer_fp32-fp16_bs1-8-32","15.288","15807.152759833732","25","[""AAPL"",""MSFT"",""NVDA"",""AMD"",""META"",""GOOGL"",""AMZN"",""SPY"",""QQQ"",""DIA"",""IWM"",""JPM"",""GS"",""BAC"",""XOM"",""CVX"",""SMH"",""TSM"",""VIXY"",""^NSEI"",""RELIANCE.NS"",""TCS.NS"",""INFY.NS"",""CQQQ"",""FXI""]","2.12.0+cu126","30","checkpoints\lstm_lb252_h21_in5_e30_2a00fcb3a7.history.json"
"lstm-pytorch-fp32-bs32-rep2","finished","-","","","2026-05-29T14:40:25.000Z","2","","12937","pytorch","32","27","4.049888080009391","true","checkpoints\lstm_lb252_h21_in5_e30_2a00fcb3a7.pt","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","true","12.6","2015-01-01","0.49203772418058134","21","8.9","0","210","210","210","405","405","405","8188","8188","8188","574.84765625","574.84765625","574.84765625","7","4.2","0","NVIDIA GeForce RTX 4070 Laptop GPU","4.508","3.468","1.908","5","44","43.6","43","7.996","63","37.8","0","4.0425000042887405","2.189990999904694","3.2376500021200627","0.5291999987093732","3.560860001016408","3.9557759922172417","252","0.07811285555362701","22.282461166381836","lstm","Windows-11-10.0.26200-SP0","51521","361.9267578125","398","fp32","3.12.10","2","0.5411665439605713","20260529-200426_lstm-transformer_fp32-fp16_bs1-8-32","15.288","9883.711945097806","25","[""AAPL"",""MSFT"",""NVDA"",""AMD"",""META"",""GOOGL"",""AMZN"",""SPY"",""QQQ"",""DIA"",""IWM"",""JPM"",""GS"",""BAC"",""XOM"",""CVX"",""SMH"",""TSM"",""VIXY"",""^NSEI"",""RELIANCE.NS"",""TCS.NS"",""INFY.NS"",""CQQQ"",""FXI""]","2.12.0+cu126","30","checkpoints\lstm_lb252_h21_in5_e30_2a00fcb3a7.history.json"
"lstm-pytorch-fp16-bs1-rep0","finished","-","","","2026-05-29T14:40:57.000Z","2","","12937","pytorch","1","27","4.049888080009391","true","checkpoints\lstm_lb252_h21_in5_e30_2a00fcb3a7.pt","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","true","12.6","2015-01-01","0.4046072974644403","21","8.9","0","210","210","210","405","405","405","8188","8188","8188","538.84765625","538.84765625","538.84765625","5","5","5","NVIDIA GeForce RTX 4070 Laptop GPU","4.418","4.0076","3.905","5","44","44","44","7.996","63","15","3","3.947799996240065","2.0650069990369957","2.9705999986617826","0.5270999972708523","3.5780299876932986","3.676341989339563","252","0.078127421438694","22.279924392700195","lstm","Windows-11-10.0.26200-SP0","51521","184.171875","190","fp16","3.12.10","0","0.5411738753318787","20260529-200426_lstm-transformer_fp32-fp16_bs1-8-32","15.288","336.632330320638","25","[""AAPL"",""MSFT"",""NVDA"",""AMD"",""META"",""GOOGL"",""AMZN"",""SPY"",""QQQ"",""DIA"",""IWM"",""JPM"",""GS"",""BAC"",""XOM"",""CVX"",""SMH"",""TSM"",""VIXY"",""^NSEI"",""RELIANCE.NS"",""TCS.NS"",""INFY.NS"",""CQQQ"",""FXI""]","2.12.0+cu126","30","checkpoints\lstm_lb252_h21_in5_e30_2a00fcb3a7.history.json"
"lstm-pytorch-fp16-bs1-rep1","finished","-","","","2026-05-29T14:41:30.000Z","3","","12937","pytorch","1","27","4.049888080009391","true","checkpoints\lstm_lb252_h21_in5_e30_2a00fcb3a7.pt","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","true","12.6","2015-01-01","0.4046072974644403","21","8.9","0","210","210","210","405","405","405","8188","8188","8188","538.84765625","538.84765625","538.84765625","7","7","7","NVIDIA GeForce RTX 4070 Laptop GPU","3.936","3.936","3.936","5","43","43","43","7.996","14","14","14","4.009399999631569","2.3849649989278987","2.9976499936310574","0.5697000015061349","3.1392349919769913","3.247990993259013","252","0.078127421438694","22.280029296875","lstm","Windows-11-10.0.26200-SP0","51521","184.171875","190","fp16","3.12.10","1","0.5411738157272339","20260529-200426_lstm-transformer_fp32-fp16_bs1-8-32","15.288","333.59464985059805","25","[""AAPL"",""MSFT"",""NVDA"",""AMD"",""META"",""GOOGL"",""AMZN"",""SPY"",""QQQ"",""DIA"",""IWM"",""JPM"",""GS"",""BAC"",""XOM"",""CVX"",""SMH"",""TSM"",""VIXY"",""^NSEI"",""RELIANCE.NS"",""TCS.NS"",""INFY.NS"",""CQQQ"",""FXI""]","2.12.0+cu126","30","checkpoints\lstm_lb252_h21_in5_e30_2a00fcb3a7.history.json"
"lstm-pytorch-fp16-bs1-rep2","finished","-","","","2026-05-29T14:41:58.000Z","3","","12937","pytorch","1","27","4.049888080009391","true","checkpoints\lstm_lb252_h21_in5_e30_2a00fcb3a7.pt","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","true","12.6","2015-01-01","0.4046072974644403","21","8.9","0","210","210","210","405","405","405","8188","8188","8188","538.84765625","538.84765625","538.84765625","5","4.2","3","NVIDIA GeForce RTX 4070 Laptop GPU","4.408","4.0216","3.442","5","44","44","44","7.996","68","41.2","1","6.542499992065132","2.369467000098666","1.986750001378823","1.876700000138953","3.0967949889600273","4.186795004934551","252","0.078127421438694","22.280025482177734","lstm","Windows-11-10.0.26200-SP0","51521","184.171875","190","fp16","3.12.10","2","0.5411738753318787","20260529-200426_lstm-transformer_fp32-fp16_bs1-8-32","15.288","503.3345913204936","25","[""AAPL"",""MSFT"",""NVDA"",""AMD"",""META"",""GOOGL"",""AMZN"",""SPY"",""QQQ"",""DIA"",""IWM"",""JPM"",""GS"",""BAC"",""XOM"",""CVX"",""SMH"",""TSM"",""VIXY"",""^NSEI"",""RELIANCE.NS"",""TCS.NS"",""INFY.NS"",""CQQQ"",""FXI""]","2.12.0+cu126","30","checkpoints\lstm_lb252_h21_in5_e30_2a00fcb3a7.history.json"
"lstm-pytorch-fp16-bs8-rep0","finished","-","","","2026-05-29T14:42:25.000Z","4","","12937","pytorch","8","27","4.049888080009391","true","checkpoints\lstm_lb252_h21_in5_e30_2a00fcb3a7.pt","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","true","12.6","2015-01-01","0.4046072974644403","21","8.9","0","210","210","210","405","405","405","8188","8188","8188","538.84765625","538.84765625","538.84765625","5","5","5","NVIDIA GeForce RTX 4070 Laptop GPU","2.133","2.133","2.133","4","44","44","44","7.996","3","3","3","6.0468000010587275","1.9407469996076545","0.8596500047133304","0.7431999983964488","5.255295004462823","5.369739003072031","252","0.078127421438694","22.280025482177734","lstm","Windows-11-10.0.26200-SP0","51521","184.18896484375","190","fp16","3.12.10","0","0.5411738753318787","20260529-200426_lstm-transformer_fp32-fp16_bs1-8-32","15.288","9306.112901921962","25","[""AAPL"",""MSFT"",""NVDA"",""AMD"",""META"",""GOOGL"",""AMZN"",""SPY"",""QQQ"",""DIA"",""IWM"",""JPM"",""GS"",""BAC"",""XOM"",""CVX"",""SMH"",""TSM"",""VIXY"",""^NSEI"",""RELIANCE.NS"",""TCS.NS"",""INFY.NS"",""CQQQ"",""FXI""]","2.12.0+cu126","30","checkpoints\lstm_lb252_h21_in5_e30_2a00fcb3a7.history.json"
